Date (GMT+1),Non-Renewable,Renewable,Day Ahead Auction (DK1),Day Ahead Auction (DK2)
,Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)"
2021-11-11T06:00+01:00,1494.42,2271.3,160.01,160.01
2021-11-11T07:00+01:00,1433.67,2638.94,163,163
2021-11-11T08:00+01:00,1433.75,3000.73,219.94,219.94
2021-11-11T09:00+01:00,1385.17,3217.18,215.95,215.95
2021-11-11T10:00+01:00,1354.08,3547.24,143.52,143.52
2021-11-11T11:00+01:00,1424.86,3957.4,139.03,139.03
2021-11-11T12:00+01:00,1301.06,4177.85,145.09,145.09
2021-11-11T13:00+01:00,1356.22,3884.49,150.06,150.06
2021-11-11T14:00+01:00,1385.12,3358.82,151.7,151.7
2021-11-11T15:00+01:00,1509.92,3284.22,160,160
2021-11-11T16:00+01:00,1578.58,3002.27,216.03,216.03
2021-11-11T17:00+01:00,1643.15,3083.96,238.37,238.37
2021-11-11T18:00+01:00,1597.78,3035.97,252.12,252.12
2021-11-11T19:00+01:00,1561.61,2935.14,232.09,232.09
2021-11-11T20:00+01:00,1544.48,2719.03,218,218
2021-11-11T21:00+01:00,1298.47,2512.2,201,201
2021-11-11T22:00+01:00,1313.81,2302.91,180.01,180.01
2021-11-11T23:00+01:00,1365.04,1985.72,150.86,150.86
2021-11-12T00:00+01:00,1275.77,1828.23,167.72,167.72
2021-11-12T01:00+01:00,1253.98,1630.45,164.25,164.25
2021-11-12T02:00+01:00,1219.1,1507.32,162.16,162.16
2021-11-12T03:00+01:00,1225.25,1447.77,153,153
2021-11-12T04:00+01:00,1283.89,1408.15,145.28,145.28
2021-11-12T05:00+01:00,1357.21,1660.76,136.68,136.68
2021-11-12T06:00+01:00,1450.99,1920.64,180.59,180.59
2021-11-12T07:00+01:00,1267.65,1840.98,212.86,212.86
2021-11-12T08:00+01:00,1630.44,2036.83,214.77,214.77
2021-11-12T09:00+01:00,1572.85,2350.83,207.67,207.67
2021-11-12T10:00+01:00,1265.78,2263.41,182,182
2021-11-12T11:00+01:00,1147.72,2392.71,175.62,175.62
2021-11-12T12:00+01:00,1065.18,2426.76,155.43,160.74
2021-11-12T13:00+01:00,1029.92,2558.58,146.86,153.04
2021-11-12T14:00+01:00,1106.86,2749.89,142,152.79
2021-11-12T15:00+01:00,1184.46,3144.85,160.35,175.67
2021-11-12T16:00+01:00,1333.95,3366.65,166.45,180.65
2021-11-12T17:00+01:00,1278.44,3859.16,103,206.13
2021-11-12T18:00+01:00,1022,4146.12,100.72,125.07
2021-11-12T19:00+01:00,907.26,4366.12,95.9,114.67
2021-11-12T20:00+01:00,861.86,4038.53,89.49,89.49
2021-11-12T21:00+01:00,848.92,3829.83,88.95,88.95
2021-11-12T22:00+01:00,792.94,3702.2,85.7,85.7
2021-11-12T23:00+01:00,753.04,3762.95,79.53,79.53
2021-11-13T00:00+01:00,705.23,3344.36,79.42,79.42
2021-11-13T01:00+01:00,689.84,3210.64,79.19,79.19
2021-11-13T02:00+01:00,754.2,3122.04,79.02,79.02
2021-11-13T03:00+01:00,911.31,3088.38,79.1,74.7
2021-11-13T04:00+01:00,882.72,3080.16,79.56,74.74
2021-11-13T05:00+01:00,919.83,2879.71,74.71,74.71
2021-11-13T06:00+01:00,950.71,2689.34,74.75,74.75
2021-11-13T07:00+01:00,1281.47,2539.34,86.3,86.3
2021-11-13T08:00+01:00,1474.53,2304.98,123.43,123.43
2021-11-13T09:00+01:00,1682.5,2145.1,161.75,161.75
2021-11-13T10:00+01:00,1601.28,2018.87,173.89,173.89
2021-11-13T11:00+01:00,1707.97,1891.46,177.47,177.47
2021-11-13T12:00+01:00,1706.16,1783.8,177.5,177.5
2021-11-13T13:00+01:00,1710.75,1585.13,176.52,176.52
2021-11-13T14:00+01:00,1690.93,1493.21,176.52,176.52
2021-11-13T15:00+01:00,1694.37,1723.51,176.52,176.52
2021-11-13T16:00+01:00,1735.54,1953.24,180.6,180.6
2021-11-13T17:00+01:00,1752.95,2046.31,210,210
2021-11-13T18:00+01:00,1786.78,2102.13,220,220
2021-11-13T19:00+01:00,1760.4,2179.49,213.75,213.75
2021-11-13T20:00+01:00,1686.62,2141.78,180.1,180.1
2021-11-13T21:00+01:00,1641.22,2107.48,164.83,164.83
2021-11-13T22:00+01:00,1325.96,2170.72,161.43,161.43
2021-11-13T23:00+01:00,1273.15,2084.77,127.18,127.18
2021-11-14T00:00+01:00,1371.31,2185.67,184.73,184.73
2021-11-14T01:00+01:00,1260.99,2268.79,160,160
2021-11-14T02:00+01:00,1300.97,2290.71,131.4,131.4
2021-11-14T03:00+01:00,1187.99,2226.67,99.08,99.08
2021-11-14T04:00+01:00,1289.4,2451,98.63,98.63
2021-11-14T05:00+01:00,1217.62,2537.17,96.41,96.41
2021-11-14T06:00+01:00,1243.29,2765.85,96.49,96.49
2021-11-14T07:00+01:00,1326.01,2626.29,102.68,102.68
2021-11-14T08:00+01:00,1435.61,2540.5,159.04,159.04
2021-11-14T09:00+01:00,1491.12,2594.03,170.07,170.07
2021-11-14T10:00+01:00,1596.37,2688.52,151.87,151.87
2021-11-14T11:00+01:00,1538.68,2535.27,177.88,177.88
2021-11-14T12:00+01:00,1579.59,2512.85,184.58,184.58
2021-11-14T13:00+01:00,1371.22,2626.82,163.06,163.06
2021-11-14T14:00+01:00,1507.61,2473.75,156.12,156.12
2021-11-14T15:00+01:00,1600.9,2326.15,160,160
2021-11-14T16:00+01:00,1590.31,2410.57,166.6,166.6
2021-11-14T17:00+01:00,1533.08,2378.37,197.94,197.94
2021-11-14T18:00+01:00,1561.71,2359.7,204.1,204.1
2021-11-14T19:00+01:00,1603.63,2366.77,145.71,145.71
2021-11-14T20:00+01:00,1585.43,2413.7,130.95,130.95
2021-11-14T21:00+01:00,1393.38,2237.64,109.48,109.48
2021-11-14T22:00+01:00,1255.48,2183.87,97.09,97.02
2021-11-14T23:00+01:00,1156.82,2022.04,95.71,86.28
2021-11-15T00:00+01:00,1078.03,1943.96,95.54,95.54
2021-11-15T01:00+01:00,1117.16,1920.08,93.84,93.84
2021-11-15T02:00+01:00,974.38,1934,96.93,96.93
2021-11-15T03:00+01:00,1184.31,1893.67,111.73,111.73
2021-11-15T04:00+01:00,1206.98,1844.2,149.64,149.64
2021-11-15T05:00+01:00,1281.05,1613.92,163.92,163.92
2021-11-15T06:00+01:00,1423.09,1704.22,191.12,191.12
2021-11-15T07:00+01:00,1498.27,1835.61,245.35,245.35
2021-11-15T08:00+01:00,1655.86,1781.55,262.18,262.18
2021-11-15T09:00+01:00,1752.72,1576.68,265,265
2021-11-15T10:00+01:00,1937.9,1556.62,263.33,263.33
2021-11-15T11:00+01:00,1960.06,1572.3,268.9,268.9
2021-11-15T12:00+01:00,1826.23,1549.86,260.06,260.06
2021-11-15T13:00+01:00,2008.08,1471.35,258.1,258.1
2021-11-15T14:00+01:00,2101.7,1414.02,268.17,268.17
2021-11-15T15:00+01:00,2029.24,1412.89,265.99,265.99
2021-11-15T16:00+01:00,1960.1,1444.28,274.94,274.94
2021-11-15T17:00+01:00,1985.37,1473.63,300.01,300.01
2021-11-15T18:00+01:00,1873.09,1448.61,300,300
2021-11-15T19:00+01:00,1851.28,1430.63,272.57,272.57
2021-11-15T20:00+01:00,1815.43,1357.16,238.76,238.76
2021-11-15T21:00+01:00,1657.9,1265.84,217.79,217.79
2021-11-15T22:00+01:00,1555.55,1171.38,193.75,193.75
2021-11-15T23:00+01:00,1411.95,1167.3,176.2,176.2
2021-11-16T00:00+01:00,1309.85,1130.94,182.46,182.46
2021-11-16T01:00+01:00,1374.84,1170.12,167.37,167.37
2021-11-16T02:00+01:00,1408.9,1167.61,162.14,162.14
2021-11-16T03:00+01:00,1352.85,1111.39,159.6,159.6
2021-11-16T04:00+01:00,1346.18,1165.03,157.83,157.83
2021-11-16T05:00+01:00,1504.16,1179.42,178.14,178.14
2021-11-16T06:00+01:00,1626.34,1264.29,220.35,220.35
2021-11-16T07:00+01:00,1670.19,1201.91,278.34,278.34
2021-11-16T08:00+01:00,1697.58,1367.69,280.06,280.06
2021-11-16T09:00+01:00,1719.24,1441.22,280.03,280.03
2021-11-16T10:00+01:00,1700.11,1478.06,274,274
2021-11-16T11:00+01:00,1726.35,1555.04,278.05,278.05
2021-11-16T12:00+01:00,1647.88,1662.49,280,280
2021-11-16T13:00+01:00,1715.96,1672.96,280.53,280.53
2021-11-16T14:00+01:00,1776.54,1699.32,279.09,279.09
2021-11-16T15:00+01:00,1809.74,1648.97,280.3,280.3
2021-11-16T16:00+01:00,1834.7,1727.47,280.03,280.03
2021-11-16T17:00+01:00,2060.57,1838.11,301,301
2021-11-16T18:00+01:00,1938.1,1908.17,296.98,296.98
2021-11-16T19:00+01:00,1903.37,1920.57,279.1,279.1
2021-11-16T20:00+01:00,1882.34,1891.72,250,250
2021-11-16T21:00+01:00,1840.32,2004.33,200.06,200.06
2021-11-16T22:00+01:00,1617.75,2113.35,160.8,160.8
2021-11-16T23:00+01:00,1552.54,2289.78,137.28,137.28
2021-11-17T00:00+01:00,1282.23,2610.88,115.79,115.79
2021-11-17T01:00+01:00,1173.72,2607.73,102.71,102.71
2021-11-17T02:00+01:00,1073.14,2746.8,92.26,92.26
2021-11-17T03:00+01:00,999.31,3103.4,90.11,90.11
2021-11-17T04:00+01:00,850.54,3320.28,90.37,90.37
2021-11-17T05:00+01:00,867.15,3561.64,90.92,101.54
2021-11-17T06:00+01:00,885.38,3879.57,92.89,176.66
2021-11-17T07:00+01:00,902.09,3790.75,96.85,220.82
2021-11-17T08:00+01:00,1076.8,3757.94,98.95,226.48
2021-11-17T09:00+01:00,979.89,3513.65,98.9,230.05
2021-11-17T10:00+01:00,1381.85,3728.88,98.09,157.92
2021-11-17T11:00+01:00,1591.39,3803.34,96.36,101.54
2021-11-17T12:00+01:00,1354.71,3924.87,93.82,93.82
2021-11-17T13:00+01:00,1287.93,3913.03,92.46,92.46
2021-11-17T14:00+01:00,1162.79,4077.47,91.89,91.89
2021-11-17T15:00+01:00,1100.45,4217.78,92.63,92.63
2021-11-17T16:00+01:00,1102.87,4301.02,94.75,94.75
2021-11-17T17:00+01:00,1293.78,4342.74,101.59,101.59
2021-11-17T18:00+01:00,1353.41,4286.56,101.54,101.54
2021-11-17T19:00+01:00,1248.58,4407.94,82.99,82.99
2021-11-17T20:00+01:00,951.72,4312,79.11,61.15
2021-11-17T21:00+01:00,1007.39,4208.04,81.04,18.22
2021-11-17T22:00+01:00,985.34,4215.56,81.66,14.75
2021-11-17T23:00+01:00,925.97,4275.39,81.01,13.18
2021-11-18T00:00+01:00,866.47,4055.45,82.11,13.25
2021-11-18T01:00+01:00,853.47,4161.27,81.07,12.42
2021-11-18T02:00+01:00,831.28,3801.57,81.79,12.07
2021-11-18T03:00+01:00,818.6,3033.09,82.25,12.01
2021-11-18T04:00+01:00,749.76,2903.71,83.19,12.38
2021-11-18T05:00+01:00,761.68,2858.74,78.36,12.98
2021-11-18T06:00+01:00,704.61,3437.39,85.87,85.87
2021-11-18T07:00+01:00,760.62,3838.78,111.67,111.67
2021-11-18T08:00+01:00,868.09,4069.5,106.89,106.89
2021-11-18T09:00+01:00,829.73,3585.42,102.54,102.54
2021-11-18T10:00+01:00,946.82,3683.29,99.72,99.72
2021-11-18T11:00+01:00,961.8,4193.56,93.78,93.78
2021-11-18T12:00+01:00,965.95,4575.14,88.35,88.35
2021-11-18T13:00+01:00,982.36,4983.93,90.1,90.1
2021-11-18T14:00+01:00,1135.44,5696.15,87.04,87.04
2021-11-18T15:00+01:00,909.68,5635.72,88.16,88.16
2021-11-18T16:00+01:00,798.19,5886.17,90.06,90.06
2021-11-18T17:00+01:00,772.84,5271,89.76,89.76
2021-11-18T18:00+01:00,732.53,4793.59,86.14,86.14
2021-11-18T19:00+01:00,674.73,4640.06,85.04,21.97
2021-11-18T20:00+01:00,626.82,4619.16,70.14,14.06
2021-11-18T21:00+01:00,538.38,4020.91,65.05,13.62
2021-11-18T22:00+01:00,568.23,4149.86,59.21,12.35
2021-11-18T23:00+01:00,560.1,3964.98,16.88,12.18
2021-11-19T00:00+01:00,546.66,3982.78,48.32,12.36
2021-11-19T01:00+01:00,525.34,4229.32,27.43,12.53
2021-11-19T02:00+01:00,535,4487.14,12.64,12.64
2021-11-19T03:00+01:00,542.65,4110.09,12.76,12.76
2021-11-19T04:00+01:00,529.17,4036.03,13.36,13.36
2021-11-19T05:00+01:00,576.61,4012.61,13.93,13.93
2021-11-19T06:00+01:00,638.19,4178.38,48.26,14.33
2021-11-19T07:00+01:00,670.58,4625.35,81.04,44.91
2021-11-19T08:00+01:00,688.45,4307.47,81.06,48.37
2021-11-19T09:00+01:00,731.06,4196.16,80.98,15.13
2021-11-19T10:00+01:00,729.87,4231.14,69.74,14.82
2021-11-19T11:00+01:00,683,4299.01,67.32,14.37
2021-11-19T12:00+01:00,652.34,4524.83,67.26,14.19
2021-11-19T13:00+01:00,664.55,4595.31,57.48,13.45
2021-11-19T14:00+01:00,663.27,4723.51,57.41,12.89
2021-11-19T15:00+01:00,727.71,5298.87,57.4,12.7
2021-11-19T16:00+01:00,693.65,5189.63,67.29,12.73
2021-11-19T17:00+01:00,655.34,4899.8,81.06,12.67
2021-11-19T18:00+01:00,636.99,5150.47,81,12.27
2021-11-19T19:00+01:00,645.35,5094.61,67.36,11.39
2021-11-19T20:00+01:00,639.3,4444.46,67.32,10.19
2021-11-19T21:00+01:00,629.87,3564.73,67.3,9.09
2021-11-19T22:00+01:00,659.01,3464.41,69.75,4.96
2021-11-19T23:00+01:00,645.87,3212.89,77.5,2.93
2021-11-20T00:00+01:00,636.56,3160.34,87.89,5.01
2021-11-20T01:00+01:00,603.61,3505.17,85.61,3.98
2021-11-20T02:00+01:00,638.72,3395.66,85.55,3.47
2021-11-20T03:00+01:00,680.8,3604.68,85.52,4.37
2021-11-20T04:00+01:00,662.79,3824.61,85.61,9.31
2021-11-20T05:00+01:00,659.87,3562.09,85.63,10.34
2021-11-20T06:00+01:00,683.66,3820.07,85.63,10.69
2021-11-20T07:00+01:00,723.43,4040.31,86.22,11.97
2021-11-20T08:00+01:00,675.55,3945.86,86.59,12.93
2021-11-20T09:00+01:00,625.48,4055.76,86.68,14.04
2021-11-20T10:00+01:00,588.49,4240.19,87.89,87.89
2021-11-20T11:00+01:00,600.59,4424.55,87.24,87.24
2021-11-20T12:00+01:00,583.97,4810.25,86.59,86.59
2021-11-20T13:00+01:00,586.47,5093.86,86.23,86.23
2021-11-20T14:00+01:00,585.82,5254.94,86.34,86.34
2021-11-20T15:00+01:00,596.12,5332.42,86.55,86.55
2021-11-20T16:00+01:00,659.82,4950.74,88.19,88.19
2021-11-20T17:00+01:00,688.36,4816.06,87.42,47.3
2021-11-20T18:00+01:00,685.09,4554.16,87.25,26.19
2021-11-20T19:00+01:00,767.98,4214.15,86.56,15.45
2021-11-20T20:00+01:00,637.54,4174.89,86,14.18
2021-11-20T21:00+01:00,648.75,4106.6,83.2,14.18
2021-11-20T22:00+01:00,615.88,3721.6,85.01,14.07
2021-11-20T23:00+01:00,600.3,3435.48,85.01,12.92
2021-11-21T00:00+01:00,581.57,3297.48,72.61,13.56
2021-11-21T01:00+01:00,637.41,2710.76,78.99,13.72
2021-11-21T02:00+01:00,656.05,3181.82,77.44,13.71
2021-11-21T03:00+01:00,671.96,2956.31,77.4,13.81
2021-11-21T04:00+01:00,677.36,3029.97,79.06,13.96
2021-11-21T05:00+01:00,696.37,2975,79.61,14.23
2021-11-21T06:00+01:00,678.56,2813,77.47,14.34
2021-11-21T07:00+01:00,696.37,2592.82,80.31,14.57
2021-11-21T08:00+01:00,1125.55,2824.24,98.18,21.91
2021-11-21T09:00+01:00,1177.22,2931.26,97.11,75.72
2021-11-21T10:00+01:00,1227.49,2743.26,96.7,75.82
2021-11-21T11:00+01:00,1119.12,2930.66,95.16,95.16
2021-11-21T12:00+01:00,1047.48,3127.87,91.78,91.78
2021-11-21T13:00+01:00,1029.06,3234.78,91.66,91.66
2021-11-21T14:00+01:00,1138.57,3117.57,97.23,97.23
2021-11-21T15:00+01:00,1211.57,3238.02,99.59,99.59
2021-11-21T16:00+01:00,1313.15,3528.8,110.85,110.85
2021-11-21T17:00+01:00,1303.91,3391.08,116.81,116.81
2021-11-21T18:00+01:00,1219.3,3434.26,103.83,103.83
2021-11-21T19:00+01:00,1085.75,3250.36,99.85,99.85
2021-11-21T20:00+01:00,1140.56,3168.12,101.52,101.52
2021-11-21T21:00+01:00,1153.93,2820.12,102.59,99.61
2021-11-21T22:00+01:00,1166.1,2190.05,101.56,98.61
2021-11-21T23:00+01:00,1299.83,1788.99,99.82,79.2
2021-11-22T00:00+01:00,1293.26,1555.86,175.86,175.86
2021-11-22T01:00+01:00,1030.02,1283.38,153.75,153.75
2021-11-22T02:00+01:00,1052.25,1249.94,138.32,138.32
2021-11-22T03:00+01:00,1216.53,1286.13,131.7,131.7
2021-11-22T04:00+01:00,1380.71,1244.63,152.63,152.63
2021-11-22T05:00+01:00,1464.12,1360.61,163.95,163.95
2021-11-22T06:00+01:00,1544.94,1809.22,239.36,239.36
2021-11-22T07:00+01:00,1693.46,2053.05,282.61,289.99
2021-11-22T08:00+01:00,1804.86,2140.31,269.91,300.05
2021-11-22T09:00+01:00,1780.28,2370.41,230.02,298.22
2021-11-22T10:00+01:00,1657.85,2372.34,174.2,289.62
2021-11-22T11:00+01:00,1719.48,2273.62,220,264.95
2021-11-22T12:00+01:00,1664.62,2486.71,180,248.07
2021-11-22T13:00+01:00,1586.89,2683.4,189.44,249.28
2021-11-22T14:00+01:00,1655.11,2697.91,190,256.53
2021-11-22T15:00+01:00,1431.08,2999.18,176.9,279.47
2021-11-22T16:00+01:00,1611.73,3606.85,184.9,288.51
2021-11-22T17:00+01:00,1393.32,3955.74,226.6,318.87
2021-11-22T18:00+01:00,1208.81,3912.67,111.92,334.73
2021-11-22T19:00+01:00,1046.69,4192.67,116.27,116.27
2021-11-22T20:00+01:00,1080.83,4424.33,98.05,98.05
2021-11-22T21:00+01:00,1097.67,4449.23,94.97,94.97
2021-11-22T22:00+01:00,793.25,4238.81,88.53,88.53
2021-11-22T23:00+01:00,748.49,4218.95,87.4,44.99
2021-11-23T00:00+01:00,766.6,4216.95,88.78,16.38
2021-11-23T01:00+01:00,762.01,4041.16,88.64,16.44
2021-11-23T02:00+01:00,735.02,4011.66,88.5,17.96
2021-11-23T03:00+01:00,769.08,3773.9,67.32,20.1
2021-11-23T04:00+01:00,791.44,3506.13,47.68,47.68
2021-11-23T05:00+01:00,870.38,3410.38,90.07,90.07
2021-11-23T06:00+01:00,1318.06,3264.92,121.46,121.46
2021-11-23T07:00+01:00,1756.53,3214.95,185.89,185.89
2021-11-23T08:00+01:00,1680.63,3060.71,248.73,284.23
2021-11-23T09:00+01:00,1455.22,3393.82,230.03,278.99
2021-11-23T10:00+01:00,1170.11,3411.86,200,260.22
2021-11-23T11:00+01:00,1223.03,3755.65,224.96,257.55
2021-11-23T12:00+01:00,1203,4076.89,209.02,248.02
2021-11-23T13:00+01:00,1279.06,4060.99,180.08,258.07
2021-11-23T14:00+01:00,1413.02,3945.61,160.1,210.82
2021-11-23T15:00+01:00,1513.37,3984.01,160.06,200.1
2021-11-23T16:00+01:00,1346.95,4182.28,162.92,284.15
2021-11-23T17:00+01:00,1253.46,4273.88,148.06,291.4
2021-11-23T18:00+01:00,1280.46,4467.74,124.17,276.29
2021-11-23T19:00+01:00,1019.61,4370.17,109.38,109.38
2021-11-23T20:00+01:00,1113.93,4614.18,97.5,97.5
2021-11-23T21:00+01:00,1003.1,4575.69,92.61,92.61
2021-11-23T22:00+01:00,753.36,4118.31,91.01,61.52
2021-11-23T23:00+01:00,720.28,4050.24,89.46,14.92
2021-11-24T00:00+01:00,697.55,4039.27,91.7,13.35
2021-11-24T01:00+01:00,690.82,3824.99,90.49,13.36
2021-11-24T02:00+01:00,691.51,3705.41,90.18,13.54
2021-11-24T03:00+01:00,680.73,3590.86,84.08,14.92
2021-11-24T04:00+01:00,689.65,3197.3,43.02,16.1
2021-11-24T05:00+01:00,726.28,2933.38,26.1,19.79
2021-11-24T06:00+01:00,966.28,3145.91,95.85,102.16
2021-11-24T07:00+01:00,1520.78,3369.8,274.01,274.01
2021-11-24T08:00+01:00,1648.75,3280.28,344.98,344.98
2021-11-24T09:00+01:00,1443.44,3345.12,330.02,330.02
2021-11-24T10:00+01:00,1481.92,3542.4,321.35,321.35
2021-11-24T11:00+01:00,1427.48,3678.78,313.05,313.05
2021-11-24T12:00+01:00,1286.01,3693.57,299.99,299.99
2021-11-24T13:00+01:00,1287.87,3556.49,300,300
2021-11-24T14:00+01:00,1294.97,3366.49,328,328
2021-11-24T15:00+01:00,1281.27,3258.58,330.76,342.18
2021-11-24T16:00+01:00,1525.84,3427.34,214.3,350.92
2021-11-24T17:00+01:00,1384.97,3410.14,385,385
2021-11-24T18:00+01:00,1359.74,3448.98,269.9,345
2021-11-24T19:00+01:00,1122.84,3437.91,119.45,119.45
2021-11-24T20:00+01:00,924.81,3611.22,105.46,105.46
2021-11-24T21:00+01:00,799.53,3720.26,104.87,104.87
2021-11-24T22:00+01:00,723.45,3758.14,103.66,103.66
2021-11-24T23:00+01:00,715.27,3618.38,99.28,27.45
2021-11-25T00:00+01:00,871.76,3864.44,102.32,25.78
2021-11-25T01:00+01:00,982.5,3563.73,102.1,24.55
2021-11-25T02:00+01:00,1172.57,3081.37,102.64,23.85
2021-11-25T03:00+01:00,1068.23,3007.14,104.09,23.86
2021-11-25T04:00+01:00,1147.13,3076.77,105.88,27.25
2021-11-25T05:00+01:00,991.82,3196.72,99.87,34.38
2021-11-25T06:00+01:00,1269.67,3520.14,126.29,98.94
2021-11-25T07:00+01:00,1038.13,3741.31,124.4,120.8
2021-11-25T08:00+01:00,1139.75,4100.52,153.93,153.93
2021-11-25T09:00+01:00,1050.53,4141.69,153.17,153.17
2021-11-25T10:00+01:00,990.79,4310.01,139.02,139.02
2021-11-25T11:00+01:00,931.08,4457.04,139.08,139.08
2021-11-25T12:00+01:00,843.42,4596.03,118.26,118.26
2021-11-25T13:00+01:00,861.83,4873.68,116.87,116.87
2021-11-25T14:00+01:00,916.02,4932.5,117.57,117.57
2021-11-25T15:00+01:00,1025.04,4943.65,118.77,118.77
2021-11-25T16:00+01:00,1211.33,5478.42,148.95,148.95
2021-11-25T17:00+01:00,1193.9,5452.02,208.94,208.94
2021-11-25T18:00+01:00,1162.98,5143.11,149.94,149.94
2021-11-25T19:00+01:00,1232.8,5005.09,126.72,126.72
2021-11-25T20:00+01:00,1425.92,4639.26,114.66,114.66
2021-11-25T21:00+01:00,1340.34,4371.38,110.41,110.41
2021-11-25T22:00+01:00,1250.82,3954.14,109.01,105.85
2021-11-25T23:00+01:00,1165.73,3752.1,105.76,87.84
2021-11-26T00:00+01:00,1105.12,3466.18,106.89,98.61
2021-11-26T01:00+01:00,1186.16,2902.56,107.18,87.26
2021-11-26T02:00+01:00,1144.24,2736.74,109.93,89.15
2021-11-26T03:00+01:00,1164.91,2606.29,112.31,90.69
2021-11-26T04:00+01:00,1351.6,2229.48,113.35,104.9
2021-11-26T05:00+01:00,1515.94,2035.22,152.57,115.22
2021-11-26T06:00+01:00,1672.82,2094.49,213.3,213.3
2021-11-26T07:00+01:00,1882.24,2135.45,269.08,269.08
2021-11-26T08:00+01:00,1749.77,2356.26,288.99,288.99
2021-11-26T09:00+01:00,1542.22,2241.61,259.97,282.56
2021-11-26T10:00+01:00,1384.67,2528.02,235.91,272.53
2021-11-26T11:00+01:00,1297.51,2761.8,195.4,215.97
2021-11-26T12:00+01:00,1280.21,3203.84,201.91,234.4
2021-11-26T13:00+01:00,1237.28,3647.61,174.9,188.19
2021-11-26T14:00+01:00,1149.51,3596.44,169.75,182.82
2021-11-26T15:00+01:00,1234.6,3868.24,165.49,180.45
2021-11-26T16:00+01:00,1149.23,3939.9,178.92,191.38
2021-11-26T17:00+01:00,1115.36,3955.39,189.9,225.88
2021-11-26T18:00+01:00,1137.54,4382.43,127.85,202.28
2021-11-26T19:00+01:00,1339.77,4260.45,128,144.93
2021-11-26T20:00+01:00,1284.59,4110.27,114.01,114.01
2021-11-26T21:00+01:00,1075.18,4078.03,113.95,113.95
2021-11-26T22:00+01:00,1093.79,3992.49,111.43,111.43
2021-11-26T23:00+01:00,1228.57,3770.94,105.73,105.73
2021-11-27T00:00+01:00,1381.44,3684.66,126.96,126.96
2021-11-27T01:00+01:00,1279.5,3705.3,120.24,120.24
2021-11-27T02:00+01:00,1097,3630.41,118.41,118.41
2021-11-27T03:00+01:00,1226.62,3678.38,117.99,117.99
2021-11-27T04:00+01:00,996.68,3690.19,119.58,119.58
2021-11-27T05:00+01:00,876.12,3711.7,121.2,121.2
2021-11-27T06:00+01:00,903.88,3628.44,117.15,117.15
2021-11-27T07:00+01:00,1267.35,3787.91,128.4,128.4
2021-11-27T08:00+01:00,1337.5,3924.42,159.01,159.01
2021-11-27T09:00+01:00,1312.68,3748.72,213.83,213.83
2021-11-27T10:00+01:00,1414.24,3645.85,209.13,216.8
2021-11-27T11:00+01:00,1645.08,3726.68,180.1,180.1
2021-11-27T12:00+01:00,1655.3,3661.05,213.58,213.58
2021-11-27T13:00+01:00,1788.46,3319.96,210.84,210.84
2021-11-27T14:00+01:00,1784.51,3088.24,218.9,218.9
2021-11-27T15:00+01:00,1717.18,3039.18,225,225
2021-11-27T16:00+01:00,1719.6,3175.8,227.38,227.38
2021-11-27T17:00+01:00,1776.76,3125.76,270.8,270.8
2021-11-27T18:00+01:00,1747.32,2902.89,250,250
2021-11-27T19:00+01:00,1729.58,2784.19,214.03,214.03
2021-11-27T20:00+01:00,1712.81,2510.61,184.1,184.1
2021-11-27T21:00+01:00,1645.77,2268.93,200,200
2021-11-27T22:00+01:00,1502.8,1953.21,131.51,131.51
2021-11-27T23:00+01:00,1495.84,1662.79,129.02,129.02
2021-11-28T00:00+01:00,1345.11,1561.35,188.89,188.89
2021-11-28T01:00+01:00,1297.42,1457.56,188.88,188.88
2021-11-28T02:00+01:00,1298.75,1482.15,188.12,188.12
2021-11-28T03:00+01:00,1202.81,1517.66,181.2,181.2
2021-11-28T04:00+01:00,1264.33,1416.99,176,176
2021-11-28T05:00+01:00,1384.42,1296.58,174.5,174.5
2021-11-28T06:00+01:00,1453.83,1335.07,181.4,181.4
2021-11-28T07:00+01:00,1665.87,1393.76,184.77,184.77
2021-11-28T08:00+01:00,1682.55,1400.85,185.99,185.99
2021-11-28T09:00+01:00,1677.61,1452.22,199.99,199.99
2021-11-28T10:00+01:00,1684.75,1521.31,203.01,203.01
2021-11-28T11:00+01:00,1590.34,1919.4,209.76,209.76
2021-11-28T12:00+01:00,1685.47,1878.28,210.07,210.07
2021-11-28T13:00+01:00,1717.17,1898.36,198.28,198.28
2021-11-28T14:00+01:00,1746.76,1904.64,198.34,198.34
2021-11-28T15:00+01:00,1778.32,1767.96,205.11,205.11
2021-11-28T16:00+01:00,1737.78,1813.7,217.03,217.03
2021-11-28T17:00+01:00,1785.21,1965.45,245.13,245.13
2021-11-28T18:00+01:00,1791.94,2211.77,247.94,247.94
2021-11-28T19:00+01:00,1698.2,2267.89,238.15,238.15
2021-11-28T20:00+01:00,1681.26,2306.03,211.43,211.43
2021-11-28T21:00+01:00,1550.25,2457.74,189.04,189.04
2021-11-28T22:00+01:00,1402.08,2579.4,192.33,192.33
2021-11-28T23:00+01:00,1223.8,2768.08,147.92,147.92
2021-11-29T00:00+01:00,1334.65,2956.27,155.39,155.39
2021-11-29T01:00+01:00,1226.46,3255.8,151.31,151.31
2021-11-29T02:00+01:00,1312.69,3389.66,141.13,141.13
