Date (GMT+1),Non-Renewable,Renewable,Day Ahead Auction (DK1),Day Ahead Auction (DK2)
2022-11-14T21:00+01:00,1094.92,2812.6,139.71,139.71
2022-11-14T22:00+01:00,997.84,2579.53,157.58,157.58
2022-11-14T23:00+01:00,1005.26,2414.73,147.57,147.57
2022-11-15T00:00+01:00,896.75,2232.84,136.2,136.2
2022-11-15T01:00+01:00,759.68,2359.62,128.89,129.31
2022-11-15T02:00+01:00,681.92,2482.39,114.28,128.85
2022-11-15T03:00+01:00,662.98,2587.18,97.91,110.15
2022-11-15T04:00+01:00,668.03,2875.28,55.52,111.17
2022-11-15T05:00+01:00,796.94,2958.8,31.05,129.92
2022-11-15T06:00+01:00,1015.92,3141.15,126.16,126.16
2022-11-15T07:00+01:00,833.89,3155.16,109.67,248.99
2022-11-15T08:00+01:00,882.07,3147.81,125.34,222.74
2022-11-15T09:00+01:00,918.51,3012.74,98.01,210
2022-11-15T10:00+01:00,874,2918.01,102.89,199.92
2022-11-15T11:00+01:00,922.38,3159.03,95.1,198.81
2022-11-15T12:00+01:00,803.46,3485.8,89.44,189.84
2022-11-15T13:00+01:00,837.81,4010.74,83.97,205.65
2022-11-15T14:00+01:00,783.57,4312.44,82.82,222.18
2022-11-15T15:00+01:00,764.88,4462.06,69.85,224.08
2022-11-15T16:00+01:00,706.35,4807.1,56.16,217.35
2022-11-15T17:00+01:00,846.16,5114.97,85.52,220
2022-11-15T18:00+01:00,693.76,5340.05,41.59,43.44
2022-11-15T19:00+01:00,655,5645.53,27.84,27.84
2022-11-15T20:00+01:00,555.95,5692.71,23.42,23.42
2022-11-15T21:00+01:00,502.51,5239.79,18.83,18.83
2022-11-15T22:00+01:00,503.48,5143.95,17.84,17.84
2022-11-15T23:00+01:00,494.88,5097.5,15.61,15.61
2022-11-16T00:00+01:00,475.67,5228.01,18.93,18.93
2022-11-16T01:00+01:00,478.97,5281.82,17.87,17.87
2022-11-16T02:00+01:00,474.99,5368.31,17.21,17.21
2022-11-16T03:00+01:00,478.05,5192.61,17.1,17.1
2022-11-16T04:00+01:00,483.18,5182.7,17.29,17.29
2022-11-16T05:00+01:00,487.49,5281.3,18.44,18.44
2022-11-16T06:00+01:00,494.7,5942.6,22.63,22.63
2022-11-16T07:00+01:00,591.79,6458.47,28.65,28.65
2022-11-16T08:00+01:00,583.16,6140.25,34.23,34.23
2022-11-16T09:00+01:00,604.66,6494.63,28.91,28.91
2022-11-16T10:00+01:00,609.19,6471.16,31.26,31.26
2022-11-16T11:00+01:00,665.15,6466.79,32.72,32.72
2022-11-16T12:00+01:00,567.41,6420.03,29.46,29.46
2022-11-16T13:00+01:00,584,6406.64,28.22,28.22
2022-11-16T14:00+01:00,631.33,6288.13,28.71,29.57
2022-11-16T15:00+01:00,604.84,6212.2,29.41,29.41
2022-11-16T16:00+01:00,689.23,6306.9,30.48,31.39
2022-11-16T17:00+01:00,670.35,6306.96,49.95,49.95
2022-11-16T18:00+01:00,636.17,6380.11,40.03,40.03
2022-11-16T19:00+01:00,629.72,6429.96,24.96,24.96
2022-11-16T20:00+01:00,580.87,6413.73,25.45,25.45
2022-11-16T21:00+01:00,536.3,6363.76,24.29,24.29
2022-11-16T22:00+01:00,563.84,6437.7,23.58,23.58
2022-11-16T23:00+01:00,535.73,5822.44,20.11,20.11
2022-11-17T00:00+01:00,545.29,5507.18,36.37,36.37
2022-11-17T01:00+01:00,527.89,5672.52,23.92,23.92
2022-11-17T02:00+01:00,532.14,5867.03,16.45,16.45
2022-11-17T03:00+01:00,526.92,5923.69,10.39,10.39
2022-11-17T04:00+01:00,523.62,5994.87,5.88,5.88
2022-11-17T05:00+01:00,546.33,6056.52,11.06,11.06
2022-11-17T06:00+01:00,600.52,5796.9,45.33,45.33
2022-11-17T07:00+01:00,710.61,6354.98,61.41,61.41
2022-11-17T08:00+01:00,867.64,6343.12,85.86,85.86
2022-11-17T09:00+01:00,850.18,6378.34,72.28,72.28
2022-11-17T10:00+01:00,712.84,6413.83,60.56,60.56
2022-11-17T11:00+01:00,733.71,6491.75,59.41,59.41
2022-11-17T12:00+01:00,764.37,6511.82,57.32,57.32
2022-11-17T13:00+01:00,706.97,6470.48,57.61,57.61
2022-11-17T14:00+01:00,741.6,6370.12,57.94,57.94
2022-11-17T15:00+01:00,770,6363.23,61.86,61.86
2022-11-17T16:00+01:00,916.38,6410.78,64.07,64.07
2022-11-17T17:00+01:00,870.61,6437.42,74.78,74.78
2022-11-17T18:00+01:00,766.99,6372.65,60.56,60.56
2022-11-17T19:00+01:00,682.01,6292.29,49.84,49.84
2022-11-17T20:00+01:00,649.14,6190.24,44.22,44.22
2022-11-17T21:00+01:00,642.5,6132.37,37.63,37.63
2022-11-17T22:00+01:00,631.55,6093.61,39.9,39.9
2022-11-17T23:00+01:00,636.85,6035.24,32.04,32.04
2022-11-18T00:00+01:00,667.35,6031.17,78.79,78.79
2022-11-18T01:00+01:00,604.03,5682.36,74.94,74.94
2022-11-18T02:00+01:00,589.85,5394.43,71.56,71.56
2022-11-18T03:00+01:00,671.13,5297.81,69.75,69.75
2022-11-18T04:00+01:00,702.14,5501.2,79.22,79.22
2022-11-18T05:00+01:00,753.18,5346.38,85.34,85.34
2022-11-18T06:00+01:00,710.58,5127.51,101.04,101.04
2022-11-18T07:00+01:00,903.27,5362.78,121.46,121.46
2022-11-18T08:00+01:00,1068.2,5405.26,137.96,137.96
2022-11-18T09:00+01:00,916.05,5500.59,134.52,134.52
2022-11-18T10:00+01:00,766.16,5764.69,119.28,119.28
2022-11-18T11:00+01:00,699.06,5815.1,110.42,110.42
2022-11-18T12:00+01:00,730.52,5437.78,107.68,107.68
2022-11-18T13:00+01:00,750.55,5416.34,106.06,106.06
2022-11-18T14:00+01:00,864.74,5189.24,107.65,107.65
2022-11-18T15:00+01:00,1005.12,5064.74,117.44,117.44
2022-11-18T16:00+01:00,960.28,4800.1,132.84,132.84
2022-11-18T17:00+01:00,1037.99,4789.34,155.97,191.56
2022-11-18T18:00+01:00,1047.05,4803.91,157.9,157.9
2022-11-18T19:00+01:00,1225.31,4636.09,123.56,123.56
2022-11-18T20:00+01:00,1084.63,4391.76,112.74,112.74
2022-11-18T21:00+01:00,958.81,4119.85,113.19,113.19
2022-11-18T22:00+01:00,1042.18,3580.33,111.03,111.03
2022-11-18T23:00+01:00,1000.68,3346.53,108.22,108.22
2022-11-19T00:00+01:00,1175.86,3132.65,125.69,125.69
2022-11-19T01:00+01:00,1121.95,3267.61,120,120
2022-11-19T02:00+01:00,1204.68,3349.98,123.54,123.54
2022-11-19T03:00+01:00,1137.98,3393.06,123.5,123.5
2022-11-19T04:00+01:00,1296.11,3198.7,123.54,123.54
2022-11-19T05:00+01:00,1238.95,3127.97,125.21,125.21
2022-11-19T06:00+01:00,1055.15,3277.15,127.01,127.01
2022-11-19T07:00+01:00,1099,3406.38,159.93,159.93
2022-11-19T08:00+01:00,1226.89,3606.3,205.7,205.7
2022-11-19T09:00+01:00,1543.3,3597.28,215.07,215.07
2022-11-19T10:00+01:00,1500.35,3717.45,176.44,176.44
2022-11-19T11:00+01:00,1483.02,3726.8,198.76,198.76
2022-11-19T12:00+01:00,1546.86,3692.3,186.74,186.74
2022-11-19T13:00+01:00,1580.4,3571.61,192.02,192.02
2022-11-19T14:00+01:00,1658.58,3209.89,213.34,213.34
2022-11-19T15:00+01:00,1564.34,3024.01,227.11,227.11
2022-11-19T16:00+01:00,1693.62,2970.95,243.39,243.39
2022-11-19T17:00+01:00,1723.96,3075.47,281.98,281.98
2022-11-19T18:00+01:00,1669.28,3071.58,287.29,287.29
2022-11-19T19:00+01:00,1680.37,2972.63,260.7,260.7
2022-11-19T20:00+01:00,1593.48,2937.05,240,240
2022-11-19T21:00+01:00,1533.61,2609.8,232.09,232.09
2022-11-19T22:00+01:00,1440.87,2522.47,213.79,213.79
2022-11-19T23:00+01:00,1336.21,2519.91,199.91,199.91
2022-11-20T00:00+01:00,1288.58,2478.5,200.74,200.74
2022-11-20T01:00+01:00,1191.69,2650.85,179.51,179.51
2022-11-20T02:00+01:00,1128.7,2743.64,182.92,182.92
2022-11-20T03:00+01:00,1011.23,3134.13,176.52,176.52
2022-11-20T04:00+01:00,969.9,3065.24,170.24,170.24
2022-11-20T05:00+01:00,1118.2,3083.81,175.88,175.88
2022-11-20T06:00+01:00,1089.48,2938.59,180.08,180.08
2022-11-20T07:00+01:00,1149.74,2689.79,194.19,194.19
2022-11-20T08:00+01:00,1375.69,2680.59,200.03,200.03
2022-11-20T09:00+01:00,1335.55,2539.69,215.03,215.03
2022-11-20T10:00+01:00,1380.12,2449.1,212.03,212.03
2022-11-20T11:00+01:00,1306.73,2481.31,217.99,217.99
2022-11-20T12:00+01:00,1236.81,2341.16,210.05,210.05
2022-11-20T13:00+01:00,1325.16,2111.45,198.85,198.85
2022-11-20T14:00+01:00,1333.98,1759.06,205.15,205.15
2022-11-20T15:00+01:00,1533.58,1470.63,224.6,224.6
2022-11-20T16:00+01:00,1618.73,1392.95,241.95,241.95
2022-11-20T17:00+01:00,1587.58,1432.85,267.37,267.37
2022-11-20T18:00+01:00,1640.87,1416.94,273,273
2022-11-20T19:00+01:00,1631.68,1359.75,266.44,266.44
2022-11-20T20:00+01:00,1631.33,1249.53,244.9,244.9
2022-11-20T21:00+01:00,1488.46,1224.35,215.1,215.1
2022-11-20T22:00+01:00,1435.61,1244.21,212.03,212.03
2022-11-20T23:00+01:00,1272.68,1270.11,169.45,169.45
2022-11-21T00:00+01:00,1165.28,1366.55,139.35,139.35
2022-11-21T01:00+01:00,1130.01,1458.78,140.38,140.38
2022-11-21T02:00+01:00,1121.64,1599.63,149.49,149.49
2022-11-21T03:00+01:00,1055.36,1812.55,144.98,144.98
2022-11-21T04:00+01:00,1048.34,1824.41,154.8,154.8
2022-11-21T05:00+01:00,1294.38,1688.9,167.52,167.52
2022-11-21T06:00+01:00,1463.59,1649.48,270.4,270.4
2022-11-21T07:00+01:00,1673.45,1826.53,316.94,316.94
2022-11-21T08:00+01:00,1816.27,1835.45,324.05,324.05
2022-11-21T09:00+01:00,1742.14,1837.92,308.15,308.15
2022-11-21T10:00+01:00,1718.28,1910.74,296.18,296.18
2022-11-21T11:00+01:00,1686.23,1961.2,307.53,307.53
2022-11-21T12:00+01:00,1712.12,1971.03,299.82,299.82
2022-11-21T13:00+01:00,1706.49,1911.55,302.32,302.32
2022-11-21T14:00+01:00,1741.23,1773.45,332.02,332.02
2022-11-21T15:00+01:00,1799.01,1627.78,333.69,333.69
2022-11-21T16:00+01:00,1860.5,1656.64,334.68,334.68
2022-11-21T17:00+01:00,1771.28,1848.8,335.39,335.39
2022-11-21T18:00+01:00,1683.81,1971.94,315.41,315.41
2022-11-21T19:00+01:00,1601.43,2252.81,291.43,291.43
2022-11-21T20:00+01:00,1355.1,2151.03,252.17,252.17
2022-11-21T21:00+01:00,1239.49,2068.52,220,220
2022-11-21T22:00+01:00,1146.82,2105.45,199.93,199.93
2022-11-21T23:00+01:00,1032.85,2417.59,155.03,155.03
2022-11-22T00:00+01:00,1008.33,2433.34,113.67,122.19
2022-11-22T01:00+01:00,1027.2,2600.11,112.45,112.45
2022-11-22T02:00+01:00,1012.53,2748.88,99.97,99.97
2022-11-22T03:00+01:00,1051.97,2967.15,82.15,84.6
2022-11-22T04:00+01:00,946.77,3400.08,87.9,90.71
2022-11-22T05:00+01:00,947.16,4055.37,103.72,104.76
2022-11-22T06:00+01:00,1009.06,4414.18,152.18,152.18
2022-11-22T07:00+01:00,1459.27,4723.06,224.4,224.4
2022-11-22T08:00+01:00,1673.06,4947.37,204.23,242.99
2022-11-22T09:00+01:00,1654.52,5168.08,209.32,209.32
2022-11-22T10:00+01:00,1585.5,5295.27,214.04,214.04
2022-11-22T11:00+01:00,1594.31,5487.85,224.13,224.13
2022-11-22T12:00+01:00,1562.12,5508.17,212.93,212.93
2022-11-22T13:00+01:00,1548.34,5510.46,211.87,211.87
2022-11-22T14:00+01:00,1619.98,5472.47,209.07,209.07
2022-11-22T15:00+01:00,1662.41,5473.85,224.68,224.68
2022-11-22T16:00+01:00,1740.59,5393.44,212.05,212.05
2022-11-22T17:00+01:00,1763.38,5346.82,219.06,219.06
2022-11-22T18:00+01:00,1625.14,5166.84,193.79,193.79
2022-11-22T19:00+01:00,1424.64,4843.91,181.19,181.19
2022-11-22T20:00+01:00,1336.68,4832.06,156.18,156.18
2022-11-22T21:00+01:00,1267.73,4741.5,153.17,153.17
2022-11-22T22:00+01:00,1029.53,4641.01,149.92,149.92
2022-11-22T23:00+01:00,964.8,4507.89,137.52,137.52
2022-11-23T00:00+01:00,978.32,4346.06,127.45,127.45
2022-11-23T01:00+01:00,988.66,4091.2,123.8,123.8
2022-11-23T02:00+01:00,1020.88,4002.92,119.99,109.59
2022-11-23T03:00+01:00,995.24,4000.92,115.41,107.07
2022-11-23T04:00+01:00,984.51,4051.79,113.88,113.88
2022-11-23T05:00+01:00,1059.37,4125.01,120.27,120.27
2022-11-23T06:00+01:00,1128.19,4250.37,139.99,139.99
2022-11-23T07:00+01:00,1313.15,4469.3,149.9,149.9
2022-11-23T08:00+01:00,1486.18,4693.77,165.79,165.79
2022-11-23T09:00+01:00,1486.45,4841.36,170.62,170.62
2022-11-23T10:00+01:00,1421.82,4836.99,172.74,172.74
2022-11-23T11:00+01:00,1506.03,4682.74,166.77,166.77
2022-11-23T12:00+01:00,1225.73,4529.15,162.64,162.64
2022-11-23T13:00+01:00,1183.25,4317.19,161.14,161.14
2022-11-23T14:00+01:00,1257.67,4291.48,175.76,175.76
2022-11-23T15:00+01:00,1489.03,4469.95,179.91,179.91
2022-11-23T16:00+01:00,1527.38,4660.5,186.16,186.16
2022-11-23T17:00+01:00,1633.29,4690.4,218.13,218.13
2022-11-23T18:00+01:00,1327.52,4871.16,165.81,165.81
2022-11-23T19:00+01:00,1070.62,4865.22,154.8,154.8
2022-11-23T20:00+01:00,1094.14,4710.32,139.97,139.97
2022-11-23T21:00+01:00,1117.6,4809.74,125.11,125.11
2022-11-23T22:00+01:00,980.27,4585.18,125.38,125.38
2022-11-23T23:00+01:00,925.68,4411.61,113.78,113.78
2022-11-24T00:00+01:00,909.23,4465.91,138.23,138.23
2022-11-24T01:00+01:00,882.63,3964.02,124.31,124.31
2022-11-24T02:00+01:00,849.43,3962.81,121.92,121.92
2022-11-24T03:00+01:00,844.62,3813.03,117.49,117.49
2022-11-24T04:00+01:00,937.54,3641.03,125.92,125.92
2022-11-24T05:00+01:00,1119.58,3639.8,149.88,149.88
2022-11-24T06:00+01:00,1156.33,3390.84,207.39,207.39
2022-11-24T07:00+01:00,1491.96,3345.6,293.16,293.16
2022-11-24T08:00+01:00,1633.9,3144.31,309.09,309.09
2022-11-24T09:00+01:00,1602.98,2825.85,294.94,294.94
2022-11-24T10:00+01:00,1596.82,2731.96,295.02,295.02
2022-11-24T11:00+01:00,1721.33,2577.14,289.9,289.9
2022-11-24T12:00+01:00,1736.2,2328.97,272.93,272.93
2022-11-24T13:00+01:00,1707.94,2298.89,269.92,269.92
2022-11-24T14:00+01:00,1696.05,2188.99,272.24,272.24
2022-11-24T15:00+01:00,1803.49,2071.18,300.36,300.36
2022-11-24T16:00+01:00,1789.72,2084.39,315.05,315.05
2022-11-24T17:00+01:00,1795.86,2230.86,322.72,322.72
2022-11-24T18:00+01:00,1808.01,2356.13,299.59,299.59
2022-11-24T19:00+01:00,1782.63,2364.07,285.91,285.91
2022-11-24T20:00+01:00,1548.65,2305.61,261.56,261.56
2022-11-24T21:00+01:00,1360.18,2111.33,229.94,229.94
2022-11-24T22:00+01:00,1179.98,2246.18,217.1,217.1
2022-11-24T23:00+01:00,1160.91,2430.41,173.64,173.64
2022-11-25T00:00+01:00,969.47,2538.41,187.29,187.29
2022-11-25T01:00+01:00,955.5,2566.84,175.19,175.19
2022-11-25T02:00+01:00,877.46,2767.85,163.07,163.07
2022-11-25T03:00+01:00,861.19,2830.9,151.82,151.82
2022-11-25T04:00+01:00,868.48,2990.05,159.15,159.15
2022-11-25T05:00+01:00,959.06,3627.22,177.28,177.28
2022-11-25T06:00+01:00,1017.54,3987.7,225.06,225.06
2022-11-25T07:00+01:00,1182.75,4192.02,297.07,297.07
2022-11-25T08:00+01:00,1385.35,4517.46,307.65,307.65
2022-11-25T09:00+01:00,1399.97,4461.25,282.9,282.9
2022-11-25T10:00+01:00,1368.91,4325.11,280.45,280.45
2022-11-25T11:00+01:00,1495.61,4001.73,263.47,263.47
2022-11-25T12:00+01:00,1417.14,3840.28,256.03,256.03
2022-11-25T13:00+01:00,1395.47,3693.12,272.43,272.43
2022-11-25T14:00+01:00,1413.8,3518.13,290.17,290.17
2022-11-25T15:00+01:00,1553.05,3438.45,318.36,318.36
2022-11-25T16:00+01:00,1582.25,3284.36,327.36,327.36
2022-11-25T17:00+01:00,1515.9,3398.64,349.9,349.9
2022-11-25T18:00+01:00,1436.01,3367.32,337.95,337.95
2022-11-25T19:00+01:00,1441.38,3158.89,314.37,314.37
2022-11-25T20:00+01:00,1446.21,2776.02,274.15,274.15
2022-11-25T21:00+01:00,1368.02,2387.31,259.93,259.93
2022-11-25T22:00+01:00,1285.47,2170.78,269.92,269.92
2022-11-25T23:00+01:00,1231.21,2045.48,226.03,226.03
2022-11-26T00:00+01:00,1142.31,1872.7,212.12,212.12
2022-11-26T01:00+01:00,1086.59,1742.13,210.7,205.64
2022-11-26T02:00+01:00,1089.92,1608.14,199.13,194.36
2022-11-26T03:00+01:00,1062.6,1614.7,200,195.2
2022-11-26T04:00+01:00,991.91,1567.33,197.99,193.24
2022-11-26T05:00+01:00,1047.23,1595.99,211.94,202.95
2022-11-26T06:00+01:00,1160.97,1585.33,214.94,209.78
2022-11-26T07:00+01:00,1271.81,1625.06,228.07,228.07
2022-11-26T08:00+01:00,1333.43,1646.1,264.96,264.96
2022-11-26T09:00+01:00,1371.34,1741.73,279.9,279.9
2022-11-26T10:00+01:00,1328.17,1895.34,257.83,257.83
2022-11-26T11:00+01:00,1340.17,1914.61,253.32,253.32
2022-11-26T12:00+01:00,1316.64,1819.12,249.99,249.99
2022-11-26T13:00+01:00,1335.44,1609.92,237.41,237.41
2022-11-26T14:00+01:00,1409.1,1526.81,257.61,257.61
2022-11-26T15:00+01:00,1409.72,1589.7,264.02,264.02
2022-11-26T16:00+01:00,1412.05,1710.96,288.2,288.2
2022-11-26T17:00+01:00,1432.27,1918.22,315.92,315.92
2022-11-26T18:00+01:00,1389.83,1989.1,306.1,306.1
2022-11-26T19:00+01:00,1381.71,2044.66,270.08,270.08
2022-11-26T20:00+01:00,1382.71,2147.62,232.22,232.22
2022-11-26T21:00+01:00,1207.64,2258.56,208.25,208.25
2022-11-26T22:00+01:00,1099.41,2370.35,200,200
2022-11-26T23:00+01:00,1139.71,2311.32,169.52,169.52
2022-11-27T00:00+01:00,981.69,2074.18,141.41,141.41
2022-11-27T01:00+01:00,911.22,2048.74,135,135
2022-11-27T02:00+01:00,837.12,2073.38,122.01,122.01
2022-11-27T03:00+01:00,925.44,2299.16,99.4,99.4
2022-11-27T04:00+01:00,891.01,2478.97,99.4,99.4
2022-11-27T05:00+01:00,883.95,2797.41,105.64,105.64
2022-11-27T06:00+01:00,887.93,3022.07,125,125
2022-11-27T07:00+01:00,875.75,3134.73,132.52,132.52
2022-11-27T08:00+01:00,985.43,3167.72,135.48,135.48
2022-11-27T09:00+01:00,1054.16,3286.89,147.01,147.01
2022-11-27T10:00+01:00,1034.23,3607.35,149.82,149.82
2022-11-27T11:00+01:00,1141.21,3760.3,159.53,159.53
2022-11-27T12:00+01:00,1187.63,3732.11,155.79,155.79
2022-11-27T13:00+01:00,1185.56,3571.41,151.84,151.84
2022-11-27T14:00+01:00,1174.16,3426.53,157.13,157.13
2022-11-27T15:00+01:00,1048.09,3393.53,158,158
2022-11-27T16:00+01:00,1003.9,3661.82,165.72,165.72
2022-11-27T17:00+01:00,1033.78,3887.1,174.51,174.51
2022-11-27T18:00+01:00,1038.14,3937.97,174.81,174.81
2022-11-27T19:00+01:00,1073.92,3785.37,163.21,163.21
2022-11-27T20:00+01:00,1010.89,3775.39,152.41,152.41
2022-11-27T21:00+01:00,868.72,3678.26,127.11,127.11
2022-11-27T22:00+01:00,909.19,3772.55,129.49,98.35
2022-11-27T23:00+01:00,959.78,3966.75,121.32,83.78
2022-11-28T00:00+01:00,862.87,4080.79,126.12,126.12
2022-11-28T01:00+01:00,791.51,3820.29,126.41,126.41
2022-11-28T02:00+01:00,739.71,3878.76,123.74,122.46
2022-11-28T03:00+01:00,773.6,4397.51,119.58,115.45
2022-11-28T04:00+01:00,798.41,4609.04,116.35,116.35
2022-11-28T05:00+01:00,821.83,4938.04,120.08,120.08
2022-11-28T06:00+01:00,883.9,4849.3,147.02,147.02
2022-11-28T07:00+01:00,949.42,5188.76,182,182
2022-11-28T08:00+01:00,1024.04,5072.63,204.08,204.08
2022-11-28T09:00+01:00,1005.13,5316.4,206.79,206.79
2022-11-28T10:00+01:00,983.83,5740.91,227.96,227.96
2022-11-28T11:00+01:00,1037.7,5662.62,233.19,233.19
2022-11-28T12:00+01:00,999.86,5369.06,232.37,232.37
2022-11-28T13:00+01:00,1080.9,5417.61,232.34,232.34
2022-11-28T14:00+01:00,1181.31,5265.57,232.31,232.31
2022-11-28T15:00+01:00,1195.9,5353.56,232.9,232.9
2022-11-28T16:00+01:00,1185.74,5118.85,245.47,245.47
2022-11-28T17:00+01:00,1273.59,5261.36,249.98,249.98
2022-11-28T18:00+01:00,1187.82,4994.95,241.15,241.15
2022-11-28T19:00+01:00,1264.76,4962.16,219.77,219.77
2022-11-28T20:00+01:00,1298.75,4987.73,202.3,202.3
2022-11-28T21:00+01:00,1335.04,4646.76,190.13,190.13
2022-11-28T22:00+01:00,1206.31,4485.07,177.63,177.63
2022-11-28T23:00+01:00,1189.5,4364.25,168.14,141.41
2022-11-29T00:00+01:00,1038.29,4194.29,209.66,209.66
2022-11-29T01:00+01:00,1159.72,4157.12,204.93,204.93
2022-11-29T02:00+01:00,1185.28,3960.97,209.93,209.93
2022-11-29T03:00+01:00,1218,3762.26,209.77,209.77
2022-11-29T04:00+01:00,1242.33,3527.84,209.92,209.92
2022-11-29T05:00+01:00,1249.05,3443.95,222.02,222.02
2022-11-29T06:00+01:00,1385.17,3295.74,259.67,259.67
2022-11-29T07:00+01:00,1551.56,3166.36,386.71,386.71
2022-11-29T08:00+01:00,1669.45,2989.91,443.55,443.55
2022-11-29T09:00+01:00,1697.9,2679.63,445.32,445.32
2022-11-29T10:00+01:00,1672.12,2769.27,445.91,445.91
2022-11-29T11:00+01:00,1608.61,2656.78,435.6,435.6
2022-11-29T12:00+01:00,1680.36,2487,418.05,418.05
2022-11-29T13:00+01:00,1676.53,2452.99,424.26,424.26
2022-11-29T14:00+01:00,1723.01,2334.09,446.38,446.38
2022-11-29T15:00+01:00,1862.95,2371.8,450.7,450.7
2022-11-29T16:00+01:00,1905.1,2353.36,460.04,460.04
2022-11-29T17:00+01:00,1807.75,2343.56,501.1,501.1
2022-11-29T18:00+01:00,1775.87,2455.09,486.86,486.86
2022-11-29T19:00+01:00,1579.44,2457.85,463.82,463.82
2022-11-29T20:00+01:00,1435.68,2355.82,400,400
2022-11-29T21:00+01:00,1317.54,2012.95,334.9,334.9
2022-11-29T22:00+01:00,1366.09,1969.42,297.66,297.66
2022-11-29T23:00+01:00,1179.59,1916.08,280.25,280.25
2022-11-30T00:00+01:00,1120.37,1928.87,288.45,268.35
2022-11-30T01:00+01:00,1080.26,1933.1,279.18,259.39
2022-11-30T02:00+01:00,1140.59,1900.34,264.27,256.07
2022-11-30T03:00+01:00,1088.31,1781.44,260.79,254.53
2022-11-30T04:00+01:00,1174.66,1670.25,267.63,261.2
2022-11-30T05:00+01:00,1231.31,1769.98,290,283.04
2022-11-30T06:00+01:00,1356.55,1868.29,332.28,332.28
2022-11-30T07:00+01:00,1454.93,1928.25,434.43,434.43
2022-11-30T08:00+01:00,1686.75,2025.92,478.1,478.1
2022-11-30T09:00+01:00,1748.1,2106.32,478.6,478.6
2022-11-30T10:00+01:00,1826.37,2051.68,474.71,474.71
2022-11-30T11:00+01:00,1874.95,1923.4,482.52,482.52
2022-11-30T12:00+01:00,1886.52,1844.54,449.99,449.99
2022-11-30T13:00+01:00,1935.58,1833.65,450.47,450.47
2022-11-30T14:00+01:00,1967.66,1910.8,464.24,464.24
2022-11-30T15:00+01:00,1932.09,1948.33,458.76,458.76
2022-11-30T16:00+01:00,1860.04,2020.34,478.4,478.4
2022-11-30T17:00+01:00,1832.29,2076.65,503.55,503.55
2022-11-30T18:00+01:00,1817.17,2109.3,495.2,495.2
2022-11-30T19:00+01:00,1761.85,2104.41,465.14,465.14
2022-11-30T20:00+01:00,1719.47,2184.74,413.9,413.9
2022-11-30T21:00+01:00,1420.26,2102.57,344.2,344.2
2022-11-30T22:00+01:00,1323.67,2037.62,316.86,316.86
2022-11-30T23:00+01:00,1276.86,1939.41,277.18,277.18
2022-12-01T00:00+01:00,1224.11,1836.68,292.06,286.45
2022-12-01T01:00+01:00,1337.54,1810.36,291.43,284.43
2022-12-01T02:00+01:00,1353.51,1772.67,284.76,277.92
2022-12-01T03:00+01:00,1200.4,1858.35,274.8,268.21
2022-12-01T04:00+01:00,1188.05,1970.01,271.91,271.91
2022-12-01T05:00+01:00,1220.88,1984.61,283.49,283.49
2022-12-01T06:00+01:00,1355.93,2083.37,353.18,353.18
2022-12-01T07:00+01:00,1529.02,2258.36,450.84,450.84
2022-12-01T08:00+01:00,1799.66,2319.18,463.55,463.55
2022-12-01T09:00+01:00,1828.17,2210.16,462.15,462.15
2022-12-01T10:00+01:00,1789.48,2154.66,453.07,453.07
2022-12-01T11:00+01:00,1836.85,2114.22,446.43,446.43
2022-12-01T12:00+01:00,1802.86,2068.68,437.88,437.88
2022-12-01T13:00+01:00,1822.22,2018,446.54,446.54
2022-12-01T14:00+01:00,1846.29,1788.71,464.07,464.07
2022-12-01T15:00+01:00,1796.93,1843.91,463.1,463.1
2022-12-01T16:00+01:00,1844.33,1967.45,458.04,458.04
2022-12-01T17:00+01:00,1828.02,2070.72,484.07,484.07
2022-12-01T18:00+01:00,1785.27,2079.43,469.79,469.79
2022-12-01T19:00+01:00,1651.07,2112.72,457.89,457.89
2022-12-01T20:00+01:00,1421.75,2136.77,430.8,430.8
2022-12-01T21:00+01:00,1311.39,2143.6,379.49,379.49
2022-12-01T22:00+01:00,1274.53,2151.18,340.63,340.63
2022-12-01T23:00+01:00,1278.37,2236.62,304.55,304.55
2022-12-02T00:00+01:00,1310.26,2324.34,306.33,306.33
2022-12-02T01:00+01:00,1353.46,2176.52,294.19,294.19
2022-12-02T02:00+01:00,1270.32,2178.07,298.48,291.92
2022-12-02T03:00+01:00,1248.12,2258.99,298.32,291.8
2022-12-02T04:00+01:00,1287.12,2390.2,299.79,293.5
2022-12-02T05:00+01:00,1302.66,2387.89,306.28,306.28
2022-12-02T06:00+01:00,1328.11,2531.43,352.87,352.87
2022-12-02T07:00+01:00,1544.69,2658.07,413.6,413.6
2022-12-02T08:00+01:00,1699.44,2677.84,442.66,442.66
2022-12-02T09:00+01:00,1683.73,2801,433.19,433.19
2022-12-02T10:00+01:00,1664.65,2999.56,427.34,427.34
2022-12-02T11:00+01:00,1652.09,3133.64,409.66,409.66
2022-12-02T12:00+01:00,1651.41,3044.98,403.96,403.96
2022-12-02T13:00+01:00,1509.59,3020.79,384.3,384.3
2022-12-02T14:00+01:00,1543.8,3186.01,307.58,307.58
2022-12-02T15:00+01:00,1418.25,3438.87,288,288
2022-12-02T16:00+01:00,1324.44,3465.86,281.82,281.82
